Datetime,Open,High,Low,Close,Volume
2024-07-12 12:00:00-04:00,560.79,560.95,560.48,560.75,109280.0
2024-07-12 12:01:00-04:00,560.74,561.03,560.72,561.0,65327.0
2024-07-12 12:01:00-04:00,560.74,561.03,560.72,561.0,65327.0
2024-07-12 12:02:00-04:00,561.03,561.06,560.85,560.85,33944.0
2024-07-12 12:02:00-04:00,561.03,561.06,560.85,560.85,33944.0
2024-07-12 12:03:00-04:00,560.85,560.98,560.8,560.95,44664.0
2024-07-12 12:03:00-04:00,560.85,560.98,560.8,560.95,44664.0
2024-07-12 12:04:00-04:00,560.97,561.0,560.88,560.93,28398.0
2024-07-12 12:04:00-04:00,560.97,561.0,560.88,560.93,28398.0
2024-07-12 12:05:00-04:00,560.91,560.93,560.72,560.81,35165.0
2024-07-12 12:05:00-04:00,560.91,560.93,560.72,560.81,35165.0
2024-07-12 12:06:00-04:00,560.78,560.79,560.59,560.62,61092.0
2024-07-12 12:06:00-04:00,560.78,560.79,560.59,560.62,61092.0
2024-07-12 12:07:00-04:00,560.62,560.62,560.35,560.54,133781.0
2024-07-12 12:07:00-04:00,560.62,560.62,560.35,560.54,133781.0
2024-07-12 12:08:00-04:00,560.53,560.59,560.4,560.4,59333.0
2024-07-12 12:08:00-04:00,560.53,560.59,560.4,560.4,59333.0
2024-07-12 12:09:00-04:00,560.39,560.43,560.15,560.26,70932.0
2024-07-12 12:09:00-04:00,560.39,560.43,560.15,560.26,70932.0
2024-07-12 12:10:00-04:00,560.27,560.45,560.21,560.28,76132.0
2024-07-12 12:10:00-04:00,560.27,560.45,560.21,560.28,76132.0
2024-07-12 12:11:00-04:00,560.29,560.29,560.13,560.19,54389.0
2024-07-12 12:11:00-04:00,560.29,560.29,560.13,560.19,54389.0
2024-07-12 12:12:00-04:00,560.21,560.4,560.18,560.38,73362.0
2024-07-12 12:12:00-04:00,560.21,560.4,560.18,560.38,73362.0
2024-07-12 12:13:00-04:00,560.39,560.43,560.31,560.36,114349.0
2024-07-12 12:13:00-04:00,560.39,560.43,560.31,560.36,114349.0
2024-07-12 12:14:00-04:00,560.35,560.35,560.22,560.25,90033.0
2024-07-12 12:14:00-04:00,560.35,560.35,560.22,560.25,90033.0
2024-07-12 12:15:00-04:00,560.24,560.37,560.22,560.35,22595.0
2024-07-12 12:15:00-04:00,560.24,560.37,560.22,560.35,22595.0
2024-07-12 12:16:00-04:00,560.34,560.54,560.34,560.37,48541.0
2024-07-12 12:16:00-04:00,560.34,560.54,560.34,560.37,48541.0
2024-07-12 12:17:00-04:00,560.36,560.59,560.36,560.59,88429.0
2024-07-12 12:17:00-04:00,560.36,560.59,560.36,560.59,88429.0
2024-07-12 12:18:00-04:00,560.59,560.73,560.58,560.69,75594.0
2024-07-12 12:18:00-04:00,560.59,560.73,560.58,560.69,75594.0
2024-07-12 12:19:00-04:00,560.69,560.72,560.57,560.6,107396.0
2024-07-12 12:19:00-04:00,560.69,560.72,560.57,560.6,107396.0
2024-07-12 12:20:00-04:00,560.6,560.73,560.58,560.73,32938.0
2024-07-12 12:20:00-04:00,560.6,560.73,560.58,560.73,32938.0
2024-07-12 12:21:00-04:00,560.74,560.74,560.65,560.67,36032.0
2024-07-12 12:21:00-04:00,560.74,560.74,560.65,560.67,36032.0
2024-07-12 12:22:00-04:00,560.64,560.78,560.63,560.75,12555.0
2024-07-12 12:22:00-04:00,560.64,560.78,560.63,560.75,12555.0
2024-07-12 12:23:00-04:00,560.76,560.79,560.67,560.7,15758.0
2024-07-12 12:23:00-04:00,560.76,560.79,560.67,560.7,15758.0
2024-07-12 12:24:00-04:00,560.69,560.85,560.69,560.8,15796.0
2024-07-12 12:24:00-04:00,560.69,560.85,560.69,560.8,15796.0
2024-07-12 12:25:00-04:00,560.79,560.86,560.69,560.7,26896.0
2024-07-12 12:25:00-04:00,560.79,560.86,560.69,560.7,26896.0
2024-07-12 12:26:00-04:00,560.73,560.76,560.6,560.6,28057.0
2024-07-12 12:26:00-04:00,560.73,560.76,560.6,560.6,28057.0
2024-07-12 12:27:00-04:00,560.61,560.67,560.5,560.67,27897.0
2024-07-12 12:27:00-04:00,560.61,560.67,560.5,560.67,27897.0
2024-07-12 12:28:00-04:00,560.64,560.68,560.51,560.62,22218.0
2024-07-12 12:28:00-04:00,560.64,560.68,560.51,560.62,22218.0
2024-07-12 12:29:00-04:00,560.65,560.7,560.61,560.64,9760.0
2024-07-12 12:29:00-04:00,560.65,560.7,560.61,560.64,9760.0
2024-07-12 12:30:00-04:00,560.63,560.77,560.63,560.74,26604.0
2024-07-12 12:30:00-04:00,560.63,560.77,560.63,560.74,26604.0
2024-07-12 12:31:00-04:00,560.73,560.76,560.61,560.61,20293.0
2024-07-12 12:31:00-04:00,560.73,560.76,560.61,560.61,20293.0
2024-07-12 12:32:00-04:00,560.63,560.63,560.57,560.59,19053.0
2024-07-12 12:32:00-04:00,560.63,560.63,560.57,560.59,19053.0
2024-07-12 12:33:00-04:00,560.59,560.59,560.44,560.48,61956.0
2024-07-12 12:33:00-04:00,560.59,560.59,560.44,560.48,61956.0
2024-07-12 12:34:00-04:00,560.49,560.66,560.47,560.58,67941.0
2024-07-12 12:34:00-04:00,560.49,560.66,560.47,560.58,67941.0
2024-07-12 12:35:00-04:00,560.59,560.85,560.59,560.83,43114.0
2024-07-12 12:35:00-04:00,560.59,560.85,560.59,560.83,43114.0
2024-07-12 12:36:00-04:00,560.84,560.97,560.8,560.94,385289.0
2024-07-12 12:36:00-04:00,560.84,560.97,560.8,560.94,385289.0
2024-07-12 12:37:00-04:00,560.92,561.0,560.75,560.8,50704.0
2024-07-12 12:37:00-04:00,560.92,561.0,560.75,560.8,50704.0
2024-07-12 12:38:00-04:00,560.79,560.91,560.76,560.91,59671.0
2024-07-12 12:38:00-04:00,560.79,560.91,560.76,560.91,59671.0
2024-07-12 12:39:00-04:00,560.91,560.95,560.87,560.88,54380.0
2024-07-12 12:39:00-04:00,560.91,560.95,560.87,560.88,54380.0
2024-07-12 12:40:00-04:00,560.88,560.88,560.76,560.79,34445.0
2024-07-12 12:40:00-04:00,560.88,560.88,560.76,560.79,34445.0
2024-07-12 12:41:00-04:00,560.79,560.9,560.78,560.86,25373.0
2024-07-12 12:41:00-04:00,560.79,560.9,560.78,560.86,25373.0
2024-07-12 12:42:00-04:00,560.87,560.91,560.78,560.91,22261.0
2024-07-12 12:42:00-04:00,560.87,560.91,560.78,560.91,22261.0
2024-07-12 12:43:00-04:00,560.91,560.94,560.89,560.93,24770.0
2024-07-12 12:43:00-04:00,560.91,560.94,560.89,560.93,24770.0
2024-07-12 12:44:00-04:00,560.92,560.99,560.82,560.83,17576.0
2024-07-12 12:44:00-04:00,560.92,560.99,560.82,560.83,17576.0
2024-07-12 12:45:00-04:00,560.82,560.91,560.76,560.9,41911.0
2024-07-12 12:45:00-04:00,560.82,560.91,560.76,560.9,41911.0
2024-07-12 12:46:00-04:00,560.91,560.98,560.89,560.9,27026.0
2024-07-12 12:46:00-04:00,560.91,560.98,560.89,560.9,27026.0
2024-07-12 12:47:00-04:00,560.89,560.93,560.83,560.89,23452.0
2024-07-12 12:47:00-04:00,560.89,560.93,560.83,560.89,23452.0
2024-07-12 12:48:00-04:00,560.88,560.88,560.75,560.78,21831.0
2024-07-12 12:48:00-04:00,560.88,560.88,560.75,560.78,21831.0
2024-07-12 12:49:00-04:00,560.78,560.82,560.76,560.79,25634.0
2024-07-12 12:49:00-04:00,560.78,560.82,560.76,560.79,25634.0
2024-07-12 12:50:00-04:00,560.78,560.88,560.77,560.86,29907.0
2024-07-12 12:50:00-04:00,560.78,560.88,560.77,560.86,29907.0
2024-07-12 12:51:00-04:00,560.85,560.99,560.84,560.97,18396.0
2024-07-12 12:51:00-04:00,560.85,560.99,560.84,560.97,18396.0
2024-07-12 12:52:00-04:00,561.0,561.06,560.97,561.06,50070.0
2024-07-12 12:52:00-04:00,561.0,561.06,560.97,561.06,50070.0
2024-07-12 12:53:00-04:00,561.05,561.23,561.0,561.21,36718.0
2024-07-12 12:53:00-04:00,561.05,561.23,561.0,561.21,36718.0
2024-07-12 12:54:00-04:00,561.21,561.34,561.21,561.33,31421.0
2024-07-12 12:54:00-04:00,561.21,561.34,561.21,561.33,31421.0
2024-07-12 12:55:00-04:00,561.32,561.41,561.3,561.41,44492.0
2024-07-12 12:55:00-04:00,561.32,561.41,561.3,561.41,44492.0
2024-07-12 12:56:00-04:00,561.42,561.49,561.35,561.47,95391.0
2024-07-12 12:56:00-04:00,561.42,561.49,561.35,561.47,95391.0
2024-07-12 12:57:00-04:00,561.48,561.57,561.47,561.56,156275.0
2024-07-12 12:57:00-04:00,561.48,561.57,561.47,561.56,156275.0
2024-07-12 12:58:00-04:00,561.56,561.63,561.55,561.63,55352.0
2024-07-12 12:58:00-04:00,561.56,561.63,561.55,561.63,55352.0
2024-07-12 12:59:00-04:00,561.61,561.66,561.57,561.64,37617.0
2024-07-12 12:59:00-04:00,561.61,561.66,561.57,561.64,37617.0
2024-07-12 13:00:00-04:00,561.64,561.65,561.52,561.58,55719.0
2024-07-12 13:00:00-04:00,561.64,561.65,561.52,561.58,55719.0
2024-07-12 13:01:00-04:00,561.59,561.65,561.53,561.64,36926.0
2024-07-12 13:01:00-04:00,561.59,561.65,561.53,561.64,36926.0
2024-07-12 13:02:00-04:00,561.65,561.66,561.56,561.56,21255.0
2024-07-12 13:02:00-04:00,561.65,561.66,561.56,561.56,21255.0
2024-07-12 13:03:00-04:00,561.55,561.66,561.52,561.65,73836.0
2024-07-12 13:03:00-04:00,561.55,561.66,561.52,561.65,73836.0
2024-07-12 13:04:00-04:00,561.66,561.66,561.57,561.59,11936.0
2024-07-12 13:04:00-04:00,561.66,561.66,561.57,561.59,11936.0
2024-07-12 13:05:00-04:00,561.61,561.63,561.56,561.62,12665.0
2024-07-12 13:05:00-04:00,561.61,561.63,561.56,561.62,12665.0
2024-07-12 13:06:00-04:00,561.63,561.69,561.57,561.59,36989.0
2024-07-12 13:06:00-04:00,561.63,561.69,561.57,561.59,36989.0
2024-07-12 13:07:00-04:00,561.61,561.69,561.51,561.56,53907.0
2024-07-12 13:07:00-04:00,561.61,561.69,561.51,561.56,53907.0
2024-07-12 13:08:00-04:00,561.57,561.68,561.53,561.66,9632.0
2024-07-12 13:08:00-04:00,561.57,561.68,561.53,561.66,9632.0
2024-07-12 13:09:00-04:00,561.68,561.69,561.62,561.66,16192.0
2024-07-12 13:09:00-04:00,561.68,561.69,561.62,561.66,16192.0
2024-07-12 13:10:00-04:00,561.66,561.87,561.63,561.85,157421.0
2024-07-12 13:10:00-04:00,561.66,561.87,561.63,561.85,157421.0
2024-07-12 13:11:00-04:00,561.84,562.06,561.84,562.02,197204.0
2024-07-12 13:11:00-04:00,561.84,562.06,561.84,562.02,197204.0
2024-07-12 13:12:00-04:00,562.02,562.08,561.99,562.04,49614.0
2024-07-12 13:12:00-04:00,562.02,562.08,561.99,562.04,49614.0
2024-07-12 13:13:00-04:00,562.03,562.03,561.9,562.0,73472.0
2024-07-12 13:13:00-04:00,562.03,562.03,561.9,562.0,73472.0
2024-07-12 13:14:00-04:00,562.0,562.01,561.86,561.95,29729.0
2024-07-12 13:14:00-04:00,562.0,562.01,561.86,561.95,29729.0
2024-07-12 13:15:00-04:00,561.94,562.03,561.94,562.02,20853.0
2024-07-12 13:15:00-04:00,561.94,562.03,561.94,562.02,20853.0
2024-07-12 13:16:00-04:00,562.02,562.03,561.85,561.85,31001.0
2024-07-12 13:16:00-04:00,562.02,562.03,561.85,561.85,31001.0
2024-07-12 13:17:00-04:00,561.87,561.97,561.86,561.9,15632.0
2024-07-12 13:17:00-04:00,561.87,561.97,561.86,561.9,15632.0
2024-07-12 13:18:00-04:00,561.9,561.94,561.83,561.94,33674.0
2024-07-12 13:18:00-04:00,561.9,561.94,561.83,561.94,33674.0
2024-07-12 13:19:00-04:00,561.94,562.03,561.91,562.0,71614.0
2024-07-12 13:19:00-04:00,561.94,562.03,561.91,562.0,71614.0
2024-07-12 13:20:00-04:00,562.01,562.03,561.94,561.94,43098.0
2024-07-12 13:20:00-04:00,562.01,562.03,561.94,561.94,43098.0
2024-07-12 13:21:00-04:00,561.96,562.12,561.96,562.11,40046.0
2024-07-12 13:21:00-04:00,561.96,562.12,561.96,562.11,40046.0
2024-07-12 13:22:00-04:00,562.11,562.16,562.08,562.16,24277.0
2024-07-12 13:22:00-04:00,562.11,562.16,562.08,562.16,24277.0
2024-07-12 13:23:00-04:00,562.15,562.27,562.14,562.25,49451.0
2024-07-12 13:23:00-04:00,562.15,562.27,562.14,562.25,49451.0
2024-07-12 13:24:00-04:00,562.24,562.32,562.18,562.26,74810.0
2024-07-12 13:24:00-04:00,562.24,562.32,562.18,562.26,74810.0
2024-07-12 13:25:00-04:00,562.27,562.3,562.17,562.17,36139.0
2024-07-12 13:25:00-04:00,562.27,562.3,562.17,562.17,36139.0
2024-07-12 13:26:00-04:00,562.17,562.22,562.13,562.21,23536.0
2024-07-12 13:26:00-04:00,562.17,562.22,562.13,562.21,23536.0
2024-07-12 13:27:00-04:00,562.19,562.22,562.17,562.2,37492.0
2024-07-12 13:27:00-04:00,562.19,562.22,562.17,562.2,37492.0
2024-07-12 13:28:00-04:00,562.21,562.4,562.2,562.4,133721.0
2024-07-12 13:28:00-04:00,562.21,562.4,562.2,562.4,133721.0
2024-07-12 13:29:00-04:00,562.4,562.43,562.36,562.43,192039.0
2024-07-12 13:29:00-04:00,562.4,562.43,562.36,562.43,192039.0
2024-07-12 13:30:00-04:00,562.43,562.43,562.26,562.34,52394.0
2024-07-12 13:30:00-04:00,562.43,562.43,562.26,562.34,52394.0
2024-07-12 13:31:00-04:00,562.34,562.4,562.23,562.36,57982.0
2024-07-12 13:31:00-04:00,562.34,562.4,562.23,562.36,57982.0
2024-07-12 13:32:00-04:00,562.36,562.69,562.36,562.6,153063.0
2024-07-12 13:32:00-04:00,562.36,562.69,562.36,562.6,153063.0
2024-07-12 13:33:00-04:00,562.58,562.71,562.58,562.71,127547.0
2024-07-12 13:33:00-04:00,562.58,562.71,562.58,562.71,127547.0
2024-07-12 13:34:00-04:00,562.73,562.73,562.66,562.73,46026.0
2024-07-12 13:34:00-04:00,562.73,562.73,562.66,562.73,46026.0
2024-07-12 13:35:00-04:00,562.74,562.86,562.66,562.85,156667.0
2024-07-12 13:35:00-04:00,562.74,562.86,562.66,562.85,156667.0
2024-07-12 13:36:00-04:00,562.85,562.86,562.79,562.83,56484.0
2024-07-12 13:36:00-04:00,562.85,562.86,562.79,562.83,56484.0
2024-07-12 13:37:00-04:00,562.83,562.87,562.81,562.83,59391.0
2024-07-12 13:37:00-04:00,562.83,562.87,562.81,562.83,59391.0
2024-07-12 13:38:00-04:00,562.83,562.89,562.8,562.82,33413.0
2024-07-12 13:38:00-04:00,562.83,562.89,562.8,562.82,33413.0
2024-07-12 13:39:00-04:00,562.83,562.89,562.78,562.85,58587.0
2024-07-12 13:39:00-04:00,562.83,562.89,562.78,562.85,58587.0
2024-07-12 13:40:00-04:00,562.86,562.87,562.69,562.76,67309.0
2024-07-12 13:40:00-04:00,562.86,562.87,562.69,562.76,67309.0
2024-07-12 13:41:00-04:00,562.77,563.02,562.76,562.99,66324.0
2024-07-12 13:41:00-04:00,562.77,563.02,562.76,562.99,66324.0
2024-07-12 13:42:00-04:00,562.99,563.03,562.92,563.03,100672.0
2024-07-12 13:42:00-04:00,562.99,563.03,562.92,563.03,100672.0
2024-07-12 13:43:00-04:00,563.05,563.24,563.04,563.2,60034.0
2024-07-12 13:43:00-04:00,563.05,563.24,563.04,563.2,60034.0
2024-07-12 13:44:00-04:00,563.2,563.26,563.15,563.22,68175.0
2024-07-12 13:44:00-04:00,563.2,563.26,563.15,563.22,68175.0
2024-07-12 13:45:00-04:00,563.22,563.25,563.14,563.19,30765.0
2024-07-12 13:45:00-04:00,563.22,563.25,563.14,563.19,30765.0
2024-07-12 13:46:00-04:00,563.19,563.43,563.18,563.42,62566.0
2024-07-12 13:46:00-04:00,563.19,563.43,563.18,563.42,62566.0
2024-07-12 13:47:00-04:00,563.41,563.5,563.32,563.49,104756.0
2024-07-12 13:47:00-04:00,563.41,563.5,563.32,563.49,104756.0
2024-07-12 13:48:00-04:00,563.49,563.6,563.48,563.53,72860.0
2024-07-12 13:48:00-04:00,563.49,563.6,563.48,563.53,72860.0
2024-07-12 13:49:00-04:00,563.54,563.65,563.47,563.61,55019.0
2024-07-12 13:49:00-04:00,563.54,563.65,563.47,563.61,55019.0
2024-07-12 13:50:00-04:00,563.6,563.63,563.4,563.59,77821.0
2024-07-12 13:50:00-04:00,563.6,563.63,563.4,563.59,77821.0
2024-07-12 13:51:00-04:00,563.59,563.67,563.5,563.5,56514.0
2024-07-12 13:51:00-04:00,563.59,563.67,563.5,563.5,56514.0
2024-07-12 13:52:00-04:00,563.49,563.59,563.47,563.57,55928.0
2024-07-12 13:52:00-04:00,563.49,563.59,563.47,563.57,55928.0
2024-07-12 13:53:00-04:00,563.58,563.63,563.49,563.56,39119.0
2024-07-12 13:53:00-04:00,563.58,563.63,563.49,563.56,39119.0
2024-07-12 13:54:00-04:00,563.55,563.6,563.5,563.57,21999.0
2024-07-12 13:54:00-04:00,563.55,563.6,563.5,563.57,21999.0
2024-07-12 13:55:00-04:00,563.56,563.65,563.52,563.61,43145.0
2024-07-12 13:55:00-04:00,563.56,563.65,563.52,563.61,43145.0
2024-07-12 13:56:00-04:00,563.62,563.67,563.56,563.62,77738.0
2024-07-12 13:56:00-04:00,563.62,563.67,563.56,563.62,77738.0
2024-07-12 13:57:00-04:00,563.63,563.64,563.28,563.3,84128.0
2024-07-12 13:57:00-04:00,563.63,563.64,563.28,563.3,84128.0
2024-07-12 13:58:00-04:00,563.3,563.32,563.05,563.12,156413.0
2024-07-12 13:58:00-04:00,563.3,563.32,563.05,563.12,156413.0
2024-07-12 13:59:00-04:00,563.13,563.15,562.94,563.05,131876.0
2024-07-12 13:59:00-04:00,563.13,563.15,562.94,563.05,131876.0
2024-07-12 14:00:00-04:00,563.03,563.05,562.68,563.05,188946.0
2024-07-12 14:00:00-04:00,563.03,563.05,562.68,563.05,188946.0
2024-07-12 14:01:00-04:00,563.05,563.19,563.01,563.1,68938.0
2024-07-12 14:01:00-04:00,563.05,563.19,563.01,563.1,68938.0
2024-07-12 14:02:00-04:00,563.1,563.17,563.01,563.12,35080.0
2024-07-12 14:02:00-04:00,563.1,563.17,563.01,563.12,35080.0
2024-07-12 14:03:00-04:00,563.12,563.17,563.04,563.17,30487.0
2024-07-12 14:03:00-04:00,563.12,563.17,563.04,563.17,30487.0
2024-07-12 14:04:00-04:00,563.17,563.29,563.13,563.29,63455.0
2024-07-12 14:04:00-04:00,563.17,563.29,563.13,563.29,63455.0
2024-07-12 14:05:00-04:00,563.29,563.33,563.18,563.25,34330.0
2024-07-12 14:05:00-04:00,563.29,563.33,563.18,563.25,34330.0
2024-07-12 14:06:00-04:00,563.26,563.31,563.25,563.27,47935.0
2024-07-12 14:06:00-04:00,563.26,563.31,563.25,563.27,47935.0
2024-07-12 14:07:00-04:00,563.28,563.3,563.01,563.04,97698.0
2024-07-12 14:07:00-04:00,563.28,563.3,563.01,563.04,97698.0
2024-07-12 14:08:00-04:00,563.03,563.19,563.01,563.12,73774.0
2024-07-12 14:08:00-04:00,563.03,563.19,563.01,563.12,73774.0
2024-07-12 14:09:00-04:00,563.12,563.24,563.09,563.22,107948.0
2024-07-12 14:09:00-04:00,563.12,563.24,563.09,563.22,107948.0
2024-07-12 14:10:00-04:00,563.22,563.41,563.22,563.35,95726.0
2024-07-12 14:10:00-04:00,563.22,563.41,563.22,563.35,95726.0
2024-07-12 14:11:00-04:00,563.35,563.38,563.25,563.3,55863.0
2024-07-12 14:11:00-04:00,563.35,563.38,563.25,563.3,55863.0
2024-07-12 14:12:00-04:00,563.31,563.33,563.19,563.25,23984.0
2024-07-12 14:12:00-04:00,563.31,563.33,563.19,563.25,23984.0
2024-07-12 14:13:00-04:00,563.25,563.27,563.17,563.18,47839.0
2024-07-12 14:13:00-04:00,563.25,563.27,563.17,563.18,47839.0
2024-07-12 14:14:00-04:00,563.17,563.23,563.14,563.2,32805.0
2024-07-12 14:14:00-04:00,563.17,563.23,563.14,563.2,32805.0
2024-07-12 14:15:00-04:00,563.21,563.29,563.13,563.14,48004.0
2024-07-12 14:15:00-04:00,563.21,563.29,563.13,563.14,48004.0
2024-07-12 14:16:00-04:00,563.14,563.3,563.1,563.3,31135.0
2024-07-12 14:16:00-04:00,563.14,563.3,563.1,563.3,31135.0
2024-07-12 14:17:00-04:00,563.29,563.29,563.22,563.27,22294.0
2024-07-12 14:17:00-04:00,563.29,563.29,563.22,563.27,22294.0
2024-07-12 14:18:00-04:00,563.28,563.33,563.26,563.26,24682.0
2024-07-12 14:18:00-04:00,563.28,563.33,563.26,563.26,24682.0
2024-07-12 14:19:00-04:00,563.26,563.27,563.16,563.17,32554.0
2024-07-12 14:19:00-04:00,563.26,563.27,563.16,563.17,32554.0
2024-07-12 14:20:00-04:00,563.16,563.18,563.0,563.0,67240.0
2024-07-12 14:20:00-04:00,563.16,563.18,563.0,563.0,67240.0
2024-07-12 14:21:00-04:00,563.0,563.05,562.88,562.95,166269.0
2024-07-12 14:21:00-04:00,563.0,563.05,562.88,562.95,166269.0
2024-07-12 14:22:00-04:00,562.96,562.96,562.64,562.82,139637.0
2024-07-12 14:22:00-04:00,562.96,562.96,562.64,562.82,139637.0
2024-07-12 14:23:00-04:00,562.83,562.92,562.83,562.87,59825.0
2024-07-12 14:23:00-04:00,562.83,562.92,562.83,562.87,59825.0
2024-07-12 14:24:00-04:00,562.87,562.88,562.78,562.82,31850.0
2024-07-12 14:24:00-04:00,562.87,562.88,562.78,562.82,31850.0
2024-07-12 14:25:00-04:00,562.8,562.81,562.64,562.65,40204.0
2024-07-12 14:25:00-04:00,562.8,562.81,562.64,562.65,40204.0
2024-07-12 14:26:00-04:00,562.66,562.74,562.6,562.68,43993.0
2024-07-12 14:26:00-04:00,562.66,562.74,562.6,562.68,43993.0
2024-07-12 14:27:00-04:00,562.68,562.9,562.68,562.9,40240.0
2024-07-12 14:27:00-04:00,562.68,562.9,562.68,562.9,40240.0
2024-07-12 14:28:00-04:00,562.91,562.91,562.8,562.82,52212.0
2024-07-12 14:28:00-04:00,562.91,562.91,562.8,562.82,52212.0
2024-07-12 14:29:00-04:00,562.82,563.01,562.82,563.0,52055.0
2024-07-12 14:29:00-04:00,562.82,563.01,562.82,563.0,52055.0
2024-07-12 14:30:00-04:00,563.0,563.03,562.87,562.92,50425.0
2024-07-12 14:30:00-04:00,563.0,563.03,562.87,562.92,50425.0
2024-07-12 14:31:00-04:00,562.91,562.91,562.81,562.89,31443.0
2024-07-12 14:31:00-04:00,562.91,562.91,562.81,562.89,31443.0
2024-07-12 14:32:00-04:00,562.9,562.9,562.82,562.84,26937.0
2024-07-12 14:32:00-04:00,562.9,562.9,562.82,562.84,26937.0
2024-07-12 14:33:00-04:00,562.85,562.89,562.77,562.84,32747.0
2024-07-12 14:33:00-04:00,562.85,562.89,562.77,562.84,32747.0
2024-07-12 14:34:00-04:00,562.81,562.87,562.79,562.85,20066.0
2024-07-12 14:34:00-04:00,562.81,562.87,562.79,562.85,20066.0
2024-07-12 14:35:00-04:00,562.87,562.93,562.83,562.86,27390.0
2024-07-12 14:35:00-04:00,562.87,562.93,562.83,562.86,27390.0
2024-07-12 14:36:00-04:00,562.86,562.87,562.76,562.82,28349.0
2024-07-12 14:36:00-04:00,562.86,562.87,562.76,562.82,28349.0
2024-07-12 14:37:00-04:00,562.83,562.91,562.83,562.89,19198.0
2024-07-12 14:37:00-04:00,562.83,562.91,562.83,562.89,19198.0
2024-07-12 14:38:00-04:00,562.91,562.93,562.86,562.89,30870.0
2024-07-12 14:38:00-04:00,562.91,562.93,562.86,562.89,30870.0
2024-07-12 14:39:00-04:00,562.9,563.04,562.89,563.03,58440.0
2024-07-12 14:39:00-04:00,562.9,563.04,562.89,563.03,58440.0
2024-07-12 14:40:00-04:00,563.04,563.13,563.03,563.1,53368.0
2024-07-12 14:40:00-04:00,563.04,563.13,563.03,563.1,53368.0
2024-07-12 14:41:00-04:00,563.11,563.13,563.0,563.11,69941.0
2024-07-12 14:41:00-04:00,563.11,563.13,563.0,563.11,69941.0
2024-07-12 14:42:00-04:00,563.11,563.14,563.0,563.06,28525.0
2024-07-12 14:42:00-04:00,563.11,563.14,563.0,563.06,28525.0
2024-07-12 14:43:00-04:00,563.05,563.07,562.9,562.95,40900.0
2024-07-12 14:43:00-04:00,563.05,563.07,562.9,562.95,40900.0
2024-07-12 14:44:00-04:00,562.97,563.07,562.96,563.05,42570.0
2024-07-12 14:44:00-04:00,562.97,563.07,562.96,563.05,42570.0
2024-07-12 14:45:00-04:00,563.04,563.16,563.02,563.14,67099.0
2024-07-12 14:45:00-04:00,563.04,563.16,563.02,563.14,67099.0
2024-07-12 14:46:00-04:00,563.14,563.2,563.11,563.14,57936.0
2024-07-12 14:46:00-04:00,563.14,563.2,563.11,563.14,57936.0
2024-07-12 14:47:00-04:00,563.14,563.16,563.03,563.06,31809.0
2024-07-12 14:47:00-04:00,563.14,563.16,563.03,563.06,31809.0
2024-07-12 14:48:00-04:00,563.06,563.13,563.0,563.11,45512.0
2024-07-12 14:48:00-04:00,563.06,563.13,563.0,563.11,45512.0
2024-07-12 14:49:00-04:00,563.11,563.12,563.07,563.12,21636.0
2024-07-12 14:49:00-04:00,563.11,563.12,563.07,563.12,21636.0
2024-07-12 14:50:00-04:00,563.11,563.11,563.03,563.03,22861.0
2024-07-12 14:50:00-04:00,563.11,563.11,563.03,563.03,22861.0
2024-07-12 14:51:00-04:00,563.04,563.05,562.87,562.88,75425.0
2024-07-12 14:51:00-04:00,563.04,563.05,562.87,562.88,75425.0
2024-07-12 14:52:00-04:00,562.87,563.01,562.83,563.0,34418.0
2024-07-12 14:52:00-04:00,562.87,563.01,562.83,563.0,34418.0
2024-07-12 14:53:00-04:00,562.98,563.04,562.95,562.98,39568.0
2024-07-12 14:53:00-04:00,562.98,563.04,562.95,562.98,39568.0
2024-07-12 14:54:00-04:00,562.98,562.98,562.84,562.85,86749.0
2024-07-12 14:54:00-04:00,562.98,562.98,562.84,562.85,86749.0
2024-07-12 14:55:00-04:00,562.85,563.02,562.82,563.02,85755.0
2024-07-12 14:55:00-04:00,562.85,563.02,562.82,563.02,85755.0
2024-07-12 14:56:00-04:00,563.01,563.15,563.01,563.1,51729.0
2024-07-12 14:56:00-04:00,563.01,563.15,563.01,563.1,51729.0
2024-07-12 14:57:00-04:00,563.11,563.21,563.11,563.2,69432.0
2024-07-12 14:57:00-04:00,563.11,563.21,563.11,563.2,69432.0
2024-07-12 14:58:00-04:00,563.21,563.28,563.14,563.21,91158.0
2024-07-12 14:58:00-04:00,563.21,563.28,563.14,563.21,91158.0
2024-07-12 14:59:00-04:00,563.21,563.29,563.2,563.24,53705.0
2024-07-12 14:59:00-04:00,563.21,563.29,563.2,563.24,53705.0
2024-07-12 15:00:00-04:00,563.24,563.27,563.15,563.21,102298.0
2024-07-12 15:00:00-04:00,563.24,563.27,563.15,563.21,102298.0
2024-07-12 15:01:00-04:00,563.22,563.29,563.2,563.28,67585.0
2024-07-12 15:01:00-04:00,563.22,563.29,563.2,563.28,67585.0
2024-07-12 15:02:00-04:00,563.28,563.3,563.15,563.29,69880.0
2024-07-12 15:02:00-04:00,563.28,563.3,563.15,563.29,69880.0
2024-07-12 15:03:00-04:00,563.27,563.27,563.1,563.12,51949.0
2024-07-12 15:03:00-04:00,563.27,563.27,563.1,563.12,51949.0
