,Open,High,Low,Close,Volume
2024-06-17 15:54:00,545.369,545.519,545.16,545.364,585798.0
2024-06-17 15:53:00,545.549,545.569,545.329,545.369,256205.0
2024-06-17 15:52:00,545.738,545.868,545.558,545.569,541595.0
2024-06-17 15:51:00,545.449,545.749,545.399,545.728,429234.0
2024-06-17 15:50:00,545.658,545.669,545.359,545.459,441233.0
2024-06-17 15:49:00,545.634,545.788,545.628,545.668,187198.0
2024-06-17 15:48:00,545.688,545.699,545.613,545.633,657292.0
2024-06-17 15:47:00,545.848,545.878,545.648,545.678,200100.0
2024-06-17 15:46:00,545.997,546.018,545.847,545.848,92283.0
2024-06-17 15:45:00,546.057,546.067,545.947,546.002,210956.0
2024-06-17 15:44:00,546.107,546.152,546.027,546.047,115339.0
2024-06-17 15:43:00,546.187,546.197,546.092,546.102,54250.0
2024-06-17 15:42:00,546.321,546.416,546.176,546.197,107061.0
2024-06-17 15:41:00,546.307,546.367,546.201,546.326,83092.0
2024-06-17 15:40:00,546.177,546.357,546.176,546.311,83988.0
2024-06-17 15:39:00,546.107,546.217,546.102,546.177,131924.0
2024-06-17 15:38:00,546.207,546.252,546.087,546.087,124346.0
2024-06-17 15:37:00,546.217,546.257,546.107,546.207,70903.0
2024-06-17 15:36:00,546.202,546.252,546.097,546.227,97395.0
2024-06-17 15:35:00,546.376,546.381,546.097,546.207,119028.0
2024-06-17 15:34:00,546.406,546.431,546.246,546.392,121349.0
2024-06-17 15:33:00,546.471,546.526,546.406,546.411,119502.0
2024-06-17 15:32:00,546.476,546.516,546.356,546.476,394632.0
2024-06-17 15:31:00,546.435,546.486,546.416,546.476,128083.0
2024-06-17 15:30:00,546.506,546.516,546.416,546.426,81244.0
2024-06-17 15:29:00,546.496,546.556,546.48,546.506,76759.0
2024-06-17 15:28:00,546.456,546.541,546.421,546.486,113817.0
2024-06-17 15:27:00,546.436,546.486,546.376,546.451,130497.0
2024-06-17 15:26:00,546.496,546.516,546.386,546.446,120939.0
2024-06-17 15:25:00,546.536,546.586,546.491,546.491,84851.0
2024-06-17 15:24:00,546.461,546.556,546.46,546.526,83157.0
2024-06-17 15:23:00,546.396,546.486,546.376,546.456,82966.0
2024-06-17 15:22:00,546.411,546.456,546.266,546.406,74493.0
2024-06-17 15:21:00,546.506,546.516,546.396,546.406,84324.0
2024-06-17 15:20:00,546.526,546.526,546.437,546.516,76877.0
2024-06-17 15:19:00,546.536,546.586,546.525,546.531,350049.0
2024-06-17 15:18:00,546.486,546.626,546.465,546.536,103115.0
2024-06-17 15:17:00,546.227,546.516,546.226,546.481,131086.0
2024-06-17 15:16:00,546.217,546.267,546.196,546.242,116805.0
2024-06-17 15:15:00,546.237,546.237,546.097,546.212,108012.0
2024-06-17 15:14:00,546.147,546.267,546.136,546.246,136997.0
2024-06-17 15:13:00,546.017,546.197,546.017,546.147,154314.0
2024-06-17 15:12:00,546.147,546.157,545.947,546.037,114814.0
2024-06-17 15:11:00,546.077,546.187,546.062,546.137,160869.0
2024-06-17 15:10:00,545.957,546.087,545.927,546.077,74890.0
2024-06-17 15:09:00,545.898,545.998,545.857,545.967,316780.0
2024-06-17 15:08:00,545.898,545.955,545.828,545.898,44290.0
2024-06-17 15:07:00,545.868,545.933,545.818,545.898,35839.0
2024-06-17 15:06:00,545.798,545.878,545.738,545.878,41437.0
2024-06-17 15:05:00,545.738,545.848,545.698,545.798,578566.0
2024-06-17 15:04:00,545.92,545.968,545.728,545.743,64480.0
2024-06-17 15:03:00,545.898,545.968,545.798,545.923,55182.0
2024-06-17 15:02:00,545.957,545.957,545.872,545.888,53289.0
2024-06-17 15:01:00,545.858,545.958,545.832,545.947,77073.0
2024-06-17 15:00:00,545.997,546.008,545.768,545.848,60622.0
2024-06-17 14:59:00,545.888,546.028,545.887,546.003,36025.0
2024-06-17 14:58:00,545.972,545.978,545.808,545.898,38388.0
2024-06-17 14:57:00,545.938,545.998,545.907,545.967,69696.0
2024-06-17 14:56:00,545.758,545.958,545.738,545.937,67762.0
2024-06-17 14:55:00,545.818,545.858,545.698,545.758,61832.0
2024-06-17 14:54:00,545.895,545.896,545.753,545.808,96030.0
2024-06-17 14:53:00,545.962,545.978,545.857,545.893,45389.0
2024-06-17 14:52:00,545.908,545.978,545.877,545.967,99478.0
2024-06-17 14:51:00,545.918,545.958,545.882,545.898,53552.0
2024-06-17 14:50:00,546.047,546.058,545.887,545.913,112494.0
2024-06-17 14:49:00,546.087,546.097,546.007,546.037,59059.0
2024-06-17 14:48:00,545.889,546.117,545.827,546.117,67512.0
2024-06-17 14:47:00,545.758,545.948,545.718,545.908,82547.0
2024-06-17 14:46:00,545.917,545.988,545.738,545.758,139532.0
2024-06-17 14:45:00,546.007,546.077,545.872,545.928,122195.0
2024-06-17 14:44:00,546.137,546.247,546.007,546.017,159167.0
2024-06-17 14:43:00,546.237,546.247,546.067,546.147,111134.0
2024-06-17 14:42:00,546.266,546.342,546.017,546.217,161451.0
2024-06-17 14:41:00,546.187,546.287,546.146,546.276,68307.0
2024-06-17 14:40:00,546.227,546.227,546.132,546.197,88794.0
2024-06-17 14:39:00,546.232,546.267,546.097,546.227,350146.0
2024-06-17 14:38:00,546.276,546.297,546.117,546.237,60573.0
2024-06-17 14:37:00,546.256,546.302,546.236,546.276,321331.0
2024-06-17 14:36:00,546.256,546.317,546.166,546.256,70265.0
2024-06-17 14:35:00,546.316,546.332,546.201,546.246,75672.0
2024-06-17 14:34:00,546.227,546.357,546.176,546.336,66552.0
2024-06-17 14:33:00,546.276,546.297,546.156,546.237,53264.0
2024-06-17 14:32:00,546.287,546.357,546.226,546.266,51132.0
2024-06-17 14:31:00,546.376,546.406,546.226,546.286,65604.0
2024-06-17 14:30:00,546.247,546.377,546.236,546.376,66592.0
2024-06-17 14:29:00,546.177,546.287,546.127,546.246,59943.0
2024-06-17 14:28:00,546.227,546.303,546.136,546.177,89642.0
2024-06-17 14:27:00,546.396,546.396,546.161,546.227,88200.0
2024-06-17 14:26:00,546.147,546.426,546.136,546.396,158267.0
2024-06-17 14:25:00,546.057,546.177,545.88,546.147,99218.0
2024-06-17 14:24:00,546.067,546.137,546.027,546.057,94975.0
2024-06-17 14:23:00,546.047,546.087,545.978,546.087,109483.0
2024-06-17 14:22:00,545.868,546.048,545.867,546.047,79743.0
2024-06-17 14:21:00,545.788,545.918,545.738,545.878,327234.0
2024-06-17 14:20:00,545.858,545.888,545.708,545.788,70223.0
2024-06-17 14:19:00,545.748,545.858,545.708,545.858,122098.0
2024-06-17 14:18:00,546.027,546.058,545.638,545.738,74323.0
2024-06-17 14:17:00,546.017,546.038,545.957,546.017,107429.0
2024-06-17 14:16:00,545.888,546.067,545.887,546.007,104890.0
2024-06-17 14:15:00,545.599,545.908,545.548,545.878,175187.0
2024-06-17 14:14:00,546.163,546.187,545.598,545.609,225515.0
2024-06-17 14:13:00,546.306,546.347,546.136,546.147,55147.0
2024-06-17 14:12:00,546.247,546.367,546.206,546.306,106232.0
2024-06-17 14:11:00,546.592,546.661,546.146,546.227,200077.0
2024-06-17 14:10:00,546.516,546.606,546.515,546.57,63382.0
2024-06-17 14:09:00,546.516,546.546,546.361,546.506,72221.0
2024-06-17 14:08:00,546.354,546.765,546.336,546.501,103959.0
2024-06-17 14:07:00,546.237,546.426,546.236,546.356,85733.0
2024-06-17 14:06:00,546.237,546.317,546.216,546.237,117925.0
2024-06-17 14:05:00,546.097,546.187,546.077,546.177,88850.0
2024-06-17 14:04:00,546.242,546.247,546.047,546.087,78309.0
2024-06-17 14:03:00,546.112,546.287,546.052,546.242,270448.0
2024-06-17 14:02:00,545.828,546.137,545.821,546.112,111602.0
2024-06-17 14:01:00,545.778,545.908,545.733,545.828,377476.0
2024-06-17 14:00:00,545.638,545.778,545.633,545.768,80376.0
2024-06-17 13:59:00,545.658,545.689,545.618,545.648,93987.0
2024-06-17 13:58:00,545.688,545.689,545.623,545.653,45393.0
2024-06-17 13:57:00,545.629,545.689,545.548,545.679,61256.0
2024-06-17 13:56:00,545.529,545.609,545.439,545.604,66711.0
2024-06-17 13:55:00,545.707,545.758,545.499,545.539,132621.0
2024-06-17 13:54:00,545.629,545.768,545.588,545.707,184667.0
2024-06-17 13:53:00,545.469,545.639,545.469,545.628,119773.0
2024-06-17 13:52:00,545.349,545.509,545.299,545.469,67361.0
2024-06-17 13:51:00,545.369,545.43,545.339,545.349,58844.0
2024-06-17 13:50:00,545.26,545.4,545.259,545.359,57600.0
2024-06-17 13:49:00,545.275,545.34,545.2,545.25,49052.0
2024-06-17 13:48:00,545.339,545.34,545.259,545.28,33310.0
2024-06-17 13:47:00,545.29,545.35,545.259,545.329,38721.0
2024-06-17 13:46:00,545.325,545.341,545.24,545.29,60094.0
2024-06-17 13:45:00,545.2,545.37,545.18,545.329,63696.0
2024-06-17 13:44:00,545.26,545.35,545.16,545.195,595381.0
2024-06-17 13:43:00,545.384,545.385,545.22,545.26,111003.0
2024-06-17 13:42:00,545.3,545.41,545.299,545.389,167866.0
2024-06-17 13:41:00,545.504,545.609,545.291,545.3,100935.0
2024-06-17 13:40:00,545.439,545.509,545.419,545.499,87147.0
2024-06-17 13:39:00,545.429,545.459,545.389,545.439,60437.0
2024-06-17 13:38:00,545.409,545.519,545.369,545.429,111138.0
2024-06-17 13:37:00,545.2,545.459,545.14,545.409,143339.0
2024-06-17 13:36:00,545.275,545.29,545.17,545.2,82739.0
2024-06-17 13:35:00,545.16,545.31,545.15,545.28,129328.0
2024-06-17 13:34:00,544.911,545.2,544.91,545.15,138688.0
2024-06-17 13:33:00,545.23,545.28,544.731,544.891,168069.0
2024-06-17 13:32:00,544.731,545.23,544.721,545.22,254039.0
2024-06-17 13:31:00,544.682,544.752,544.666,544.731,115750.0
2024-06-17 13:30:00,544.617,544.688,544.552,544.688,35591.0
2024-06-17 13:29:00,544.462,544.592,544.432,544.592,31100.0
2024-06-17 13:28:00,544.542,544.542,544.432,544.462,58119.0
2024-06-17 13:27:00,544.731,544.752,544.532,544.542,45043.0
2024-06-17 13:26:00,544.711,544.772,544.641,544.702,62480.0
2024-06-17 13:25:00,544.582,544.722,544.572,544.711,181074.0
2024-06-17 13:24:00,544.472,544.632,544.432,544.582,81170.0
2024-06-17 13:23:00,544.711,544.792,544.467,544.467,84300.0
2024-06-17 13:22:00,544.642,544.722,544.641,544.701,325490.0
2024-06-17 13:21:00,544.761,544.782,544.641,544.652,294506.0
2024-06-17 13:20:00,544.721,544.782,544.671,544.751,832946.0
2024-06-17 13:19:00,544.512,544.722,544.492,544.711,98910.0
2024-06-17 13:18:00,544.432,544.562,544.432,544.507,70658.0
2024-06-17 13:17:00,544.442,544.532,544.382,544.422,98642.0
2024-06-17 13:16:00,544.184,544.463,544.184,544.452,117034.0
2024-06-17 13:15:00,544.024,544.243,544.003,544.183,93253.0
2024-06-17 13:14:00,544.033,544.054,544.003,544.029,22147.0
2024-06-17 13:13:00,543.984,544.054,543.973,544.029,31432.0
2024-06-17 13:12:00,543.844,543.984,543.844,543.979,38966.0
2024-06-17 13:11:00,543.874,543.934,543.834,543.844,26793.0
2024-06-17 13:10:00,543.884,543.895,543.734,543.874,542261.0
2024-06-17 13:09:00,543.934,543.934,543.854,543.884,20132.0
2024-06-17 13:08:00,543.825,543.924,543.824,543.924,33185.0
2024-06-17 13:07:00,543.854,543.924,543.824,543.824,85095.0
2024-06-17 13:06:00,543.934,543.969,543.824,543.844,50499.0
2024-06-17 13:05:00,544.044,544.054,543.914,543.934,62989.0
2024-06-17 13:04:00,543.934,544.054,543.933,544.034,79247.0
2024-06-17 13:03:00,543.884,543.934,543.874,543.934,22599.0
2024-06-17 13:02:00,543.904,543.914,543.734,543.883,59790.0
2024-06-17 13:01:00,543.824,543.904,543.754,543.899,57952.0
2024-06-17 13:00:00,543.645,543.865,543.645,543.819,88323.0
2024-06-17 12:59:00,543.834,543.855,543.64,543.655,76575.0
2024-06-17 12:58:00,543.854,543.895,543.814,543.814,33455.0
2024-06-17 12:57:00,543.77,543.875,543.734,543.849,61892.0
2024-06-17 12:56:00,543.794,543.825,543.754,543.769,31477.0
2024-06-17 12:55:00,543.874,543.885,543.674,543.789,104448.0
2024-06-17 12:54:00,543.974,543.975,543.824,543.864,69673.0
2024-06-17 12:53:00,544.059,544.109,543.973,543.984,172746.0
2024-06-17 12:52:00,544.004,544.154,544.003,544.044,84061.0
2024-06-17 12:51:00,543.959,544.054,543.954,544.004,44233.0
2024-06-17 12:50:00,544.044,544.074,543.934,543.962,47195.0
2024-06-17 12:49:00,543.909,544.07,543.909,544.024,44306.0
2024-06-17 12:48:00,544.024,544.024,543.864,543.904,99085.0
2024-06-17 12:47:00,543.844,544.034,543.784,544.009,129700.0
2024-06-17 12:46:00,543.695,543.865,543.694,543.844,101218.0
2024-06-17 12:45:00,543.575,543.685,543.565,543.665,42676.0
2024-06-17 12:44:00,543.555,543.625,543.52,543.575,39892.0
2024-06-17 12:43:00,543.466,543.556,543.415,543.535,29977.0
2024-06-17 12:42:00,543.494,543.556,543.465,543.47,48414.0
2024-06-17 12:41:00,543.515,543.54,543.405,543.486,49239.0
2024-06-17 12:40:00,543.525,543.546,543.405,543.515,66054.0
2024-06-17 12:39:00,543.505,543.536,543.425,543.515,61183.0
2024-06-17 12:38:00,543.585,543.635,543.485,543.505,50267.0
2024-06-17 12:37:00,543.595,543.655,543.515,543.58,60587.0
2024-06-17 12:36:00,543.505,543.68,543.505,543.59,95524.0
2024-06-17 12:35:00,543.58,543.581,543.465,543.495,72196.0
2024-06-17 12:34:00,543.446,543.625,543.43,543.585,44506.0
2024-06-17 12:33:00,543.72,543.72,543.435,543.436,79739.0
2024-06-17 12:32:00,543.565,543.725,543.555,543.695,101037.0
2024-06-17 12:31:00,543.496,543.605,543.495,543.526,85479.0
2024-06-17 12:30:00,543.665,543.745,543.425,543.495,139733.0
2024-06-17 12:29:00,543.336,543.675,543.336,543.655,143406.0
2024-06-17 12:28:00,543.176,543.336,543.176,543.306,67641.0
2024-06-17 12:27:00,543.206,543.286,543.116,543.166,121613.0
2024-06-17 12:26:00,543.047,543.237,543.046,543.197,113382.0
2024-06-17 12:25:00,542.957,543.077,542.817,543.047,139646.0
2024-06-17 12:24:00,542.568,542.997,542.563,542.937,133532.0
2024-06-17 12:23:00,542.474,542.549,542.448,542.543,42557.0
2024-06-17 12:22:00,542.444,542.509,542.438,542.489,343924.0
2024-06-17 12:21:00,542.429,542.494,542.419,542.449,39832.0
2024-06-17 12:20:00,542.459,542.484,542.423,542.429,38172.0
2024-06-17 12:19:00,542.414,542.489,542.409,542.465,39426.0
2024-06-17 12:18:00,542.359,542.439,542.349,542.409,36909.0
2024-06-17 12:17:00,542.399,542.419,542.329,542.359,39985.0
2024-06-17 12:16:00,542.379,542.409,542.359,542.369,60013.0
2024-06-17 12:15:00,542.321,542.409,542.32,542.389,65993.0
2024-06-17 12:14:00,542.349,542.399,542.294,542.32,68503.0
2024-06-17 12:13:00,542.361,542.429,542.299,542.339,126188.0
2024-06-17 12:12:00,542.185,542.389,542.179,542.369,129896.0
2024-06-17 12:11:00,542.19,542.24,542.179,542.18,48566.0
2024-06-17 12:10:00,542.09,542.19,542.064,542.188,24185.0
2024-06-17 12:09:00,542.13,542.14,542.08,542.1,287904.0
2024-06-17 12:08:00,542.035,542.14,542.02,542.12,32045.0
2024-06-17 12:07:00,542.06,542.11,542.02,542.03,45835.0
2024-06-17 12:06:00,542.15,542.17,542.07,542.07,29097.0
2024-06-17 12:05:00,542.07,542.14,542.07,542.14,26347.0
2024-06-17 12:04:00,542.09,542.09,542.03,542.07,18762.0
2024-06-17 12:03:00,542.06,542.1,542.03,542.085,15257.0
2024-06-17 12:02:00,542.035,542.05,542.005,542.04,21185.0
2024-06-17 12:01:00,542.1,542.14,541.98,542.04,31376.0
2024-06-17 12:00:00,541.94,542.11,541.91,542.109,40325.0
2024-06-17 11:59:00,541.911,541.96,541.901,541.95,29793.0
2024-06-17 11:58:00,541.851,541.951,541.85,541.9,30384.0
2024-06-17 11:57:00,541.95,542.011,541.85,541.856,120485.0
2024-06-17 11:56:00,541.731,541.951,541.731,541.94,56252.0
2024-06-17 11:55:00,541.861,541.901,541.731,541.741,44509.0
2024-06-17 11:54:00,542.0,542.009,541.835,541.861,34242.0
2024-06-17 11:53:00,542.03,542.031,541.96,542.01,42347.0
2024-06-17 11:52:00,542.06,542.08,542.0,542.025,22788.0
2024-06-17 11:51:00,542.02,542.056,541.955,542.05,45298.0
2024-06-17 11:50:00,541.891,542.011,541.89,542.01,24830.0
2024-06-17 11:49:00,541.821,541.946,541.805,541.881,87821.0
2024-06-17 11:48:00,542.056,542.056,541.82,541.821,28598.0
2024-06-17 11:47:00,542.12,542.16,541.98,542.04,38907.0
2024-06-17 11:46:00,542.04,542.16,542.0,542.11,48450.0
2024-06-17 11:45:00,542.05,542.075,542.02,542.035,29186.0
2024-06-17 11:44:00,542.039,542.07,541.97,542.05,27588.0
2024-06-17 11:43:00,541.98,542.06,541.975,542.03,40288.0
2024-06-17 11:42:00,541.856,542.001,541.855,541.99,48859.0
2024-06-17 11:41:00,541.851,541.861,541.776,541.856,31186.0
2024-06-17 11:40:00,541.861,541.881,541.796,541.846,18860.0
2024-06-17 11:39:00,541.781,541.871,541.761,541.856,33867.0
2024-06-17 11:38:00,541.756,541.831,541.741,541.781,28171.0
2024-06-17 11:37:00,541.831,541.941,541.751,541.751,28666.0
2024-06-17 11:36:00,541.871,541.871,541.754,541.831,310021.0
2024-06-17 11:35:00,541.901,541.926,541.816,541.871,25827.0
2024-06-17 11:34:00,541.93,541.931,541.86,541.881,315993.0
2024-06-17 11:33:00,542.079,542.11,541.9,541.93,62423.0
2024-06-17 11:32:00,542.07,542.12,542.065,542.08,20683.0
2024-06-17 11:31:00,542.06,542.14,542.06,542.07,63793.0
2024-06-17 11:30:00,542.07,542.13,541.98,542.059,34609.0
2024-06-17 11:29:00,542.06,542.12,542.04,542.07,21439.0
2024-06-17 11:28:00,542.14,542.18,541.97,542.07,87749.0
2024-06-17 11:27:00,542.08,542.18,542.07,542.13,44736.0
2024-06-17 11:26:00,542.07,542.09,541.97,542.07,48931.0
2024-06-17 11:25:00,542.239,542.245,542.07,542.075,572381.0
2024-06-17 11:24:00,542.075,542.28,542.075,542.239,67086.0
2024-06-17 11:23:00,542.05,542.07,542.01,542.07,533121.0
2024-06-17 11:22:00,542.03,542.08,542.02,542.05,538478.0
2024-06-17 11:21:00,541.99,542.06,541.98,542.025,35003.0
2024-06-17 11:20:00,542.08,542.08,541.945,541.96,47397.0
2024-06-17 11:19:00,542.0,542.09,542.0,542.051,35757.0
2024-06-17 11:18:00,542.12,542.13,541.98,542.005,59861.0
2024-06-17 11:17:00,542.11,542.12,542.06,542.11,60206.0
2024-06-17 11:16:00,541.945,542.11,541.945,542.105,96174.0
2024-06-17 11:15:00,541.831,541.981,541.83,541.95,58690.0
2024-06-17 11:14:00,541.736,541.871,541.731,541.831,91489.0
2024-06-17 11:13:00,541.701,541.751,541.696,541.741,67013.0
2024-06-17 11:12:00,541.626,541.702,541.606,541.701,62745.0
2024-06-17 11:11:00,541.681,541.682,541.591,541.626,97672.0
2024-06-17 11:10:00,541.761,541.821,541.671,541.681,64103.0
2024-06-17 11:09:00,541.791,541.811,541.711,541.751,87406.0
2024-06-17 11:08:00,541.761,541.812,541.711,541.801,60494.0
2024-06-17 11:07:00,541.766,541.781,541.721,541.766,75871.0
2024-06-17 11:06:00,541.666,541.821,541.664,541.771,155134.0
2024-06-17 11:05:00,541.562,541.697,541.541,541.666,52851.0
2024-06-17 11:04:00,541.492,541.572,541.491,541.557,33861.0
2024-06-17 11:03:00,541.497,541.572,541.422,541.482,55420.0
2024-06-17 11:02:00,541.332,541.512,541.332,541.502,28196.0
2024-06-17 11:01:00,541.432,541.472,541.302,541.312,56924.0
2024-06-17 11:00:00,541.193,541.432,541.193,541.417,81432.0
2024-06-17 10:59:00,541.153,541.193,541.073,541.183,31527.0
2024-06-17 10:58:00,541.203,541.243,541.133,541.158,44723.0
2024-06-17 10:57:00,541.103,541.224,541.093,541.183,82579.0
2024-06-17 10:56:00,541.048,541.133,540.854,541.108,407200.0
2024-06-17 10:55:00,540.894,541.074,540.834,541.048,41213.0
2024-06-17 10:54:00,540.894,540.899,540.794,540.894,39258.0
2024-06-17 10:53:00,540.794,540.914,540.794,540.899,43861.0
2024-06-17 10:52:00,540.844,540.899,540.724,540.804,64690.0
2024-06-17 10:51:00,540.894,540.933,540.834,540.834,20408.0
2024-06-17 10:50:00,540.884,540.994,540.883,540.934,522163.0
2024-06-17 10:49:00,540.904,540.934,540.873,540.894,32756.0
2024-06-17 10:48:00,541.052,541.054,540.893,540.914,50261.0
2024-06-17 10:47:00,541.048,541.064,540.993,541.043,56833.0
2024-06-17 10:46:00,540.984,541.044,540.973,541.038,64912.0
2024-06-17 10:45:00,540.934,541.014,540.933,540.983,32444.0
2024-06-17 10:44:00,540.974,540.974,540.834,540.934,73683.0
2024-06-17 10:43:00,540.954,541.044,540.933,540.954,64027.0
2024-06-17 10:42:00,540.764,540.964,540.744,540.944,52742.0
2024-06-17 10:41:00,540.734,540.775,540.654,540.774,58043.0
2024-06-17 10:40:00,540.834,540.884,540.664,540.739,68844.0
2024-06-17 10:39:00,541.003,541.034,540.834,540.834,63972.0
2024-06-17 10:38:00,540.934,540.999,540.883,540.993,43302.0
2024-06-17 10:37:00,540.894,540.989,540.864,540.934,75115.0
2024-06-17 10:36:00,540.884,540.914,540.804,540.874,76468.0
2024-06-17 10:35:00,540.774,540.924,540.754,540.884,77853.0
2024-06-17 10:34:00,540.912,540.912,540.769,540.784,305467.0
2024-06-17 10:33:00,540.834,540.934,540.799,540.904,63241.0
2024-06-17 10:32:00,540.749,540.884,540.714,540.824,52856.0
2024-06-17 10:31:00,540.605,540.775,540.594,540.744,47532.0
2024-06-17 10:30:00,540.555,540.625,540.466,540.585,66541.0
2024-06-17 10:29:00,540.395,540.615,540.335,540.565,76667.0
2024-06-17 10:28:00,540.555,540.6,540.4,540.405,89841.0
2024-06-17 10:27:00,540.575,540.615,540.513,540.55,27663.0
2024-06-17 10:26:00,540.704,540.725,540.495,540.605,103595.0
2024-06-17 10:25:00,540.785,540.795,540.634,540.694,66979.0
2024-06-17 10:24:00,540.774,540.814,540.694,540.784,58655.0
2024-06-17 10:23:00,540.834,540.834,540.754,540.774,41000.0
2024-06-17 10:22:00,540.854,540.924,540.604,540.814,106196.0
2024-06-17 10:21:00,540.974,540.974,540.774,540.854,82294.0
2024-06-17 10:20:00,541.013,541.064,540.883,540.983,309723.0
2024-06-17 10:19:00,540.914,541.034,540.893,541.013,305438.0
2024-06-17 10:18:00,540.974,541.024,540.888,540.907,53986.0
2024-06-17 10:17:00,541.093,541.143,540.913,540.99,108461.0
2024-06-17 10:16:00,540.884,541.094,540.844,541.086,105222.0
2024-06-17 10:15:00,540.754,540.924,540.709,540.884,42854.0
2024-06-17 10:14:00,540.814,540.815,540.685,540.756,61072.0
2024-06-17 10:13:00,540.814,540.854,540.784,540.804,49677.0
2024-06-17 10:12:00,540.844,540.994,540.684,540.804,105666.0
2024-06-17 10:11:00,540.814,540.874,540.804,540.834,67350.0
2024-06-17 10:10:00,540.804,540.884,540.764,540.834,107988.0
2024-06-17 10:09:00,540.724,540.801,540.704,540.794,85652.0
2024-06-17 10:08:00,540.585,540.785,540.545,540.729,111332.0
2024-06-17 10:07:00,540.555,540.635,540.535,540.585,322155.0
2024-06-17 10:06:00,540.545,540.655,540.515,540.545,73352.0
2024-06-17 10:05:00,540.455,540.535,540.405,540.52,62274.0
2024-06-17 10:04:00,540.306,540.466,540.295,540.435,321245.0
2024-06-17 10:03:00,540.326,540.386,540.265,540.301,57308.0
2024-06-17 10:02:00,540.246,540.336,540.237,540.335,66401.0
2024-06-17 10:01:00,540.286,540.366,540.146,540.236,65569.0
2024-06-17 10:00:00,540.356,540.436,540.246,540.296,348962.0
2024-06-17 09:59:00,540.321,540.406,540.29,540.356,82452.0
2024-06-17 09:58:00,540.284,540.5,540.284,540.316,69311.0
2024-06-17 09:57:00,540.146,540.296,540.146,540.281,60327.0
2024-06-17 09:56:00,539.967,540.152,539.936,540.141,52580.0
2024-06-17 09:55:00,540.118,540.156,539.946,539.967,68935.0
2024-06-17 09:54:00,540.037,540.118,539.976,540.116,59174.0
2024-06-17 09:53:00,540.096,540.102,539.877,540.027,94793.0
2024-06-17 09:52:00,540.216,540.226,540.091,540.096,52668.0
2024-06-17 09:51:00,540.141,540.266,540.141,540.206,81864.0
2024-06-17 09:50:00,539.907,540.196,539.907,540.131,122732.0
2024-06-17 09:49:00,540.186,540.206,539.864,539.907,123295.0
2024-06-17 09:48:00,540.341,540.376,540.136,540.166,99139.0
2024-06-17 09:47:00,540.535,540.565,540.285,540.346,128973.0
2024-06-17 09:46:00,540.635,540.735,540.535,540.535,76908.0
2024-06-17 09:45:00,540.455,540.636,540.425,540.635,174280.0
2024-06-17 09:44:00,540.425,540.505,540.295,540.435,73742.0
2024-06-17 09:43:00,540.555,540.595,540.375,540.435,63560.0
2024-06-17 09:42:00,540.555,540.605,540.535,540.564,138139.0
2024-06-17 09:41:00,540.276,540.545,540.265,540.545,91008.0
2024-06-17 09:40:00,540.336,540.366,540.236,540.276,109316.0
2024-06-17 09:39:00,540.455,540.55,540.355,540.356,48579.0
2024-06-17 09:38:00,540.405,540.476,540.385,540.455,41050.0
2024-06-17 09:37:00,540.575,540.585,540.395,540.405,55355.0
2024-06-17 09:36:00,540.515,540.585,540.485,540.566,70201.0
2024-06-17 09:35:00,540.505,540.565,540.405,540.495,148862.0
2024-06-17 09:34:00,540.266,540.535,540.246,540.505,184556.0
2024-06-17 09:33:00,540.086,540.266,539.956,540.255,102661.0
2024-06-17 09:32:00,540.256,540.256,540.016,540.086,151166.0
2024-06-17 09:31:00,540.156,540.276,540.156,540.256,110685.0
2024-06-17 09:30:00,540.336,540.386,540.126,540.166,306838.0
2024-06-17 09:29:00,540.366,540.421,540.33,540.356,1762.0
2024-06-17 09:28:00,540.346,540.406,540.345,540.38,1018.0
2024-06-17 09:27:00,540.405,540.426,540.325,540.385,3000.0
2024-06-17 09:26:00,540.395,540.426,540.375,540.415,1353.0
2024-06-17 09:25:00,540.405,540.436,540.365,540.405,6293.0
2024-06-17 09:24:00,540.435,540.445,540.385,540.415,773.0
2024-06-17 09:23:00,540.425,540.456,540.335,540.445,1657.0
2024-06-17 09:22:00,540.395,540.456,540.39,540.415,776.0
2024-06-17 09:21:00,540.425,540.426,540.395,540.405,490.0
2024-06-17 09:20:00,540.385,540.446,540.385,540.425,3501.0
2024-06-17 09:19:00,540.342,540.426,540.342,540.405,436.0
2024-06-17 09:18:00,540.366,540.401,540.315,540.346,1384.0
2024-06-17 09:17:00,540.41,540.416,540.315,540.356,1467.0
2024-06-17 09:16:00,540.425,540.486,540.415,540.415,896.0
2024-06-17 09:15:00,540.405,540.426,540.405,540.415,269.0
2024-06-17 09:14:00,540.425,540.465,540.405,540.415,7074.0
2024-06-17 09:13:00,540.485,540.505,540.415,540.445,461.0
2024-06-17 09:12:00,540.435,540.486,540.405,540.47,2014.0
2024-06-17 09:11:00,540.465,540.476,540.425,540.445,180.0
2024-06-17 09:10:00,540.4,540.451,540.365,540.435,1244.0
2024-06-17 09:09:00,540.445,540.446,539.154,540.405,816.0
2024-06-17 09:08:00,540.455,540.481,539.234,540.455,1342.0
2024-06-17 09:07:00,540.47,540.486,540.445,540.45,113.0
2024-06-17 09:06:00,540.405,540.476,540.405,540.465,15806.0
2024-06-17 09:05:00,540.385,540.486,540.375,540.43,8090.0
2024-06-17 09:04:00,540.435,540.446,540.38,540.38,9325.0
